timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-05-15T16:14:06,codecarbon,01b24711-d59e-4ee7-8a09-59136a37e13b,0.088710069656372,7.942858603265551e-08,8.953728290410618e-07,5.0,0.0,12.0,1.2311504946814642e-07,0,2.949301401774089e-07,4.180451896455553e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:08,codecarbon,7f4d83f3-1c0c-4d4f-b470-19a76c40c2a6,0.0950639247894287,8.514746295081245e-08,8.956863830250885e-07,5.0,0.0,12.0,1.3195143805609808e-07,0,3.161931037902833e-07,4.481445418463813e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:09,codecarbon,58736291-e60a-4a86-a06c-9e5c1e2e53ce,0.0885791778564453,7.934093144204881e-08,8.957063427550846e-07,5.0,0.0,12.0,1.229541169272529e-07,0,2.946297327677409e-07,4.175838496949938e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:10,codecarbon,b41b54ed-f30e-4db8-af85-ed418bfe0ab1,0.1597568988800048,1.431608471605513e-07,8.961168385478046e-07,5.0,0.0,12.0,2.2181504302554665e-07,0,5.316630999247233e-07,7.534781429502699e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:12,codecarbon,bfaceec1-c221-457d-b2bb-ba7cb244129e,0.0851178169250488,7.61918842792511e-08,8.95134379989356e-07,5.0,0.0,12.0,1.1811355749766033e-07,0,2.82896359761556e-07,4.010099172592163e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:13,codecarbon,37a9b195-fc70-4d61-abae-ef96f5cdd777,0.0851941108703613,7.629439963234797e-08,8.955360746524378e-07,5.0,0.0,12.0,1.182390583886041e-07,0,2.833104133605957e-07,4.015494717491998e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:15,codecarbon,f1e06b3f-7a4c-4226-b6bf-ef59c07611f0,0.0895779132843017,8.021777934498257e-08,8.95508461894931e-07,5.0,0.0,12.0,1.2433297104305694e-07,0,2.978658676147461e-07,4.22198838657803e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:19,codecarbon,199136a7-38d7-43d0-a4da-77671de97d36,0.2343218326568603,2.101170884238349e-07,8.967029919552109e-07,5.0,0.0,12.0,3.253764576382107e-07,0,7.805029551188151e-07,1.105879412757026e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:21,codecarbon,16c98819-0ea2-41df-bd45-f84379bea057,0.236497163772583,2.1206545896000333e-07,8.966934553343171e-07,5.0,0.0,12.0,3.283974197175768e-07,0,7.877365748087566e-07,1.1161339945263334e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:23,codecarbon,d4ffe4ce-a6a1-4993-9268-b2f5a3cb80d0,0.0827460289001464,7.407244510120817e-08,8.951782470503189e-07,5.0,0.0,12.0,1.1482801702287462e-07,0,2.750269571940105e-07,3.8985497421688507e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:24,codecarbon,9696ec81-780b-42cb-b4f5-b396713e62fd,0.1591150760650634,1.426386819945442e-07,8.964498243787911e-07,5.0,0.0,12.0,2.209232913123237e-07,0,5.298066139221192e-07,7.507299052344429e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:25,codecarbon,22148f1f-592a-4df3-b4d9-5beb5a9c4e78,0.083014965057373,7.430950005849204e-08,8.951337871085711e-07,5.0,0.0,12.0,1.1519988377889e-07,0,2.759027481079102e-07,3.911026318868002e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:27,codecarbon,7b75a7d1-9834-4bb4-928c-58f99806f711,0.0837059020996093,7.491451303164164e-08,8.949728890382658e-07,5.0,0.0,12.0,1.16156538327535e-07,0,2.7813037236531577e-07,3.942869106928509e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:28,codecarbon,0de63d5f-33f5-48cd-888f-44721a9892ca,0.081287145614624,7.275312145551046e-08,8.950138537331265e-07,5.0,0.0,12.0,1.1279483636220297e-07,0,2.701163291931152e-07,3.829111655553182e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:29,codecarbon,23a38040-3c9c-4189-837a-287b542a62e9,0.0837202072143554,7.494960758421155e-08,8.952391552533087e-07,5.0,0.0,12.0,1.161846849653456e-07,0,2.7828693389892576e-07,3.944716188642714e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:30,codecarbon,262df00e-493d-430a-ab30-d671acbad8be,0.0821537971496582,7.355049384964838e-08,8.952780808860566e-07,5.0,0.0,12.0,1.1400812202029757e-07,0,2.730997403462728e-07,3.871078623665704e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:31,codecarbon,3208d560-933e-4cc4-b59e-5cba95f22954,0.0823938846588134,7.375361190901865e-08,8.951345383753477e-07,5.0,0.0,12.0,1.1433727211422401e-07,0,2.7383963267008465e-07,3.881769047843086e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:33,codecarbon,7dab13a7-1558-4fc6-8a1a-0d278f23351d,0.0804648399353027,7.203230526712207e-08,8.952022439246656e-07,5.0,0.0,12.0,1.1166499720679389e-07,0,2.6745239893595377e-07,3.791173961427477e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:34,codecarbon,e64179bc-4517-4a5b-928b-a6dc0a55c365,0.2100100517272949,1.8831086357434602e-07,8.96675478271268e-07,5.0,0.0,12.0,2.916167179743449e-07,0,6.994930903116862e-07,9.91109808286031e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:36,codecarbon,716792b3-7cd3-43db-b27b-ef788eaf05c2,0.0865278244018554,7.745732665061951e-08,8.951724741268145e-07,5.0,0.0,12.0,1.2007057666778565e-07,0,2.875995635986328e-07,4.076701402664185e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:37,codecarbon,c5d49a46-b925-4b83-b5ae-70960c886249,0.0815818309783935,7.3036746846305e-08,8.952575097958799e-07,5.0,0.0,12.0,1.1321471797095404e-07,0,2.711892127990723e-07,3.844039307700264e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:38,codecarbon,bbb19173-f57c-437d-806b-40f208956a8b,0.0816280841827392,7.310264507929484e-08,8.955575254668639e-07,5.0,0.0,12.0,1.1329054832458496e-07,0,2.714602152506511e-07,3.84750763575236e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:39,codecarbon,c61f80af-879e-4386-9a6f-ee1ba06cfc03,0.079935073852539,7.155046926604375e-08,8.95107314193981e-07,5.0,0.0,12.0,1.10917952325609e-07,0,2.656634648640951e-07,3.76581417189704e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:44,codecarbon,b5e634c6-6c4f-4a60-af8b-0b77a453471e,0.2338209152221679,2.0967076222101849e-07,8.967151720443703e-07,5.0,0.0,12.0,3.246804078420004e-07,0,7.788499196370443e-07,1.1035303274790449e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:46,codecarbon,abed655a-d265-4ac0-a5a7-af746c5461be,0.1734302043914795,1.554624630345239e-07,8.963978539955041e-07,5.0,0.0,12.0,2.408030960294935e-07,0,5.774203936258952e-07,8.182234896553888e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:47,codecarbon,19b67b02-6cce-41be-905d-46c8e6184ce5,0.0882408618927002,7.898977200190229e-08,8.951609300683493e-07,5.0,0.0,12.0,1.2244582176208496e-07,0,2.932898203531901e-07,4.157356421152752e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:48,codecarbon,b915f917-a7b8-427d-8a89-b98dc7ec445c,0.085845947265625,7.681904368930394e-08,8.948476443693961e-07,5.0,0.0,12.0,1.191112730238173e-07,0,2.851994832356771e-07,4.043107562594944e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:50,codecarbon,9d1579b3-1783-4f6d-b36b-fc1309d99f1a,0.0801918506622314,7.17799743016561e-08,8.951031022340884e-07,5.0,0.0,12.0,1.1128584543863937e-07,0,2.665034929911296e-07,3.7778933842976893e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:51,codecarbon,39566319-7929-4b30-99a0-c02a997e4e6a,0.0870378017425537,7.791621088981629e-08,8.951996641675547e-07,5.0,0.0,12.0,1.2078583240509034e-07,0,2.89299488067627e-07,4.1008532047271734e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:52,codecarbon,2a9e086a-7498-40ab-b9b3-4e6fe3a53773,0.0850911140441894,7.622188263469273e-08,8.957678306469138e-07,5.0,0.0,12.0,1.1811090840233697e-07,0,2.8305689493815104e-07,4.0116780334048804e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:53,codecarbon,3a30fdeb-f47c-4bec-910e-554d508f417b,0.0845849514007568,7.57371273305681e-08,8.953971844439746e-07,5.0,0.0,12.0,1.1739300356970893e-07,0,2.812234560648601e-07,3.98616459634569e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:54,codecarbon,1c4dacaf-718a-491f-bb69-cd87bf7b7833,0.0827531814575195,7.407594323158267e-08,8.95143146485658e-07,5.0,0.0,12.0,1.1483927567799889e-07,0,2.750341097513835e-07,3.898733854293823e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:56,codecarbon,ad5ebe6c-8810-48eb-9d2c-583287dd199a,0.0833709239959716,7.464359667566089e-08,8.953192923622571e-07,5.0,0.0,12.0,1.1570420530107289e-07,0,2.771568298339844e-07,3.928610351350572e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:57,codecarbon,881379bc-f9fa-4a15-843a-f8b38d8c8e44,0.0791168212890625,7.081912093692357e-08,8.951209083360122e-07,5.0,0.0,12.0,1.097891065809462e-07,0,2.629431088765463e-07,3.727322154574925e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:58,codecarbon,3b312a7f-d6b9-4582-93eb-a7f1f0b5a654,0.0830540657043457,7.434750133090549e-08,8.951699197431985e-07,5.0,0.0,12.0,1.15252865685357e-07,0,2.760497728983561e-07,3.9130263858371307e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:14:59,codecarbon,ff318985-8e1c-4cfa-9204-54cf13d2590d,0.0816788673400878,7.311974565188092e-08,8.952100835021475e-07,5.0,0.0,12.0,1.1334717273712161e-07,0,2.714935938517253e-07,3.848407665888469e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:00,codecarbon,3643c33f-1fb5-497d-8268-95d38a50dab9,0.0838620662689209,7.506329682138233e-08,8.950804596285104e-07,5.0,0.0,12.0,1.1635389592912465e-07,0,2.787160873413087e-07,3.950699832704333e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:01,codecarbon,eb5625c5-33da-467b-abcb-a1b80d767f3d,0.080960988998413,7.247333394156564e-08,8.951636440976058e-07,5.0,0.0,12.0,1.1235144403245717e-07,0,2.690871556599935e-07,3.8143859969245066e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:03,codecarbon,bf62334d-4ef5-495b-8cff-9f0f37a7c86f,0.0839831829071044,7.518469956186083e-08,8.952351763688708e-07,5.0,0.0,12.0,1.165486044353909e-07,0,2.791603406270345e-07,3.957089450624254e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:04,codecarbon,0515844a-679e-4678-bfa4-6da1c7733c28,0.0836000442504882,7.483676142162747e-08,8.951760982015315e-07,5.0,0.0,12.0,1.1601514286465125e-07,0,2.77862548828125e-07,3.938776916927762e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:05,codecarbon,3e4b62eb-966c-4d8d-9581-38bae3ca0b39,0.0831549167633056,7.442398203743829e-08,8.950039869474064e-07,5.0,0.0,12.0,1.1538200908237033e-07,0,2.76323159535726e-07,3.9170516861809625e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:10,codecarbon,359924ef-e3f8-4879-9dbc-1126c6b9d49a,0.2287161350250244,2.0508500271373325e-07,8.96679207574465e-07,5.0,0.0,12.0,3.175877862506443e-07,0,7.618069648742675e-07,1.079394751124912e-06,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:11,codecarbon,f52e6bfd-db58-4f9b-859b-9b97f4f84952,0.0836968421936035,7.493284675810073e-08,8.952888160914084e-07,5.0,0.0,12.0,1.161528958214654e-07,0,2.7823050816853845e-07,3.943834039900039e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:12,codecarbon,5ac60f70-8123-4f64-b140-73a97b13f10f,0.083752155303955,7.495742175314161e-08,8.949909585144951e-07,5.0,0.0,12.0,1.1621548069847957e-07,0,2.7829726537068685e-07,3.945127460691664e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:13,codecarbon,fde2e7ba-deee-4572-8da5-d7b73ab06ae8,0.0850522518157959,7.614581717385188e-08,8.952827885000227e-07,5.0,0.0,12.0,1.1803640259636785e-07,0,2.8273105621337894e-07,4.0076745880974666e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:14,codecarbon,40a5a935-d1d8-417b-b972-1d2c4fb597d6,0.0913469791412353,8.1777517663108e-08,8.952405260897394e-07,5.0,0.0,12.0,1.2677080101437037e-07,0,3.03637186686198e-07,4.304079877005685e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:16,codecarbon,f64273cc-faf0-4389-b622-f0584b8bb075,0.0817761421203613,7.321143945058187e-08,8.952664866829546e-07,5.0,0.0,12.0,1.1348327000935873e-07,0,2.718400955200195e-07,3.853233655293784e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:17,codecarbon,b77be171-b9ab-47ff-b4ec-61aa2e285237,0.1501829624176025,1.346288945939806e-07,8.964325408605809e-07,5.0,0.0,12.0,2.085195647345649e-07,0,5.000535647074382e-07,7.085731294420031e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:18,codecarbon,e5f35e8e-51ce-492b-97f1-6c40b864c6cd,0.0584759712219238,5.2310601207945086e-08,8.945657526476923e-07,5.0,0.0,12.0,8.11262263192071e-08,0,1.941927274068197e-07,2.753189537260268e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:19,codecarbon,b78c059e-7a19-417c-a429-907110632898,0.064166784286499,5.741984711752999e-08,8.948531199748991e-07,5.0,0.0,12.0,8.903013335333933e-08,0,2.131795883178711e-07,3.022097216712104e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:20,codecarbon,e69ed8ec-33d5-4691-8b1c-487adaf96687,0.0612761974334716,5.4837849405076784e-08,8.949290540525936e-07,5.0,0.0,12.0,8.502668804592556e-08,0,2.035935719807943e-07,2.8862026002671986e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:22,codecarbon,87b91658-73d3-40d1-a350-e55c285e4d42,0.0641207695007324,5.7379593451817844e-08,8.948675117063655e-07,5.0,0.0,12.0,8.897483348846438e-08,0,2.1302302678426109e-07,3.0199786027272544e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:22,codecarbon,0f52eb63-abf3-40c9-b5a6-b467602ea57a,0.0626239776611328,5.60307244459788e-08,8.947167928100792e-07,5.0,0.0,12.0,8.688469727834066e-08,0,2.080138524373373e-07,2.948985497156779e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:23,codecarbon,3cf50b57-2716-4b5e-b783-956d06261877,0.0599761009216308,5.359821518262228e-08,8.936595470362039e-07,5.0,0.0,12.0,8.317927519480389e-08,0,1.9891659418741866e-07,2.820958693822225e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:24,codecarbon,c192783d-fe4e-4c3e-a77a-414c4ba2c25c,0.0581209659576416,5.1980317301220366e-08,8.94347099101957e-07,5.0,0.0,12.0,8.06308454937405e-08,0,1.929497718811035e-07,2.73580617374844e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:25,codecarbon,de45c164-0089-453f-a8d2-de1383d533cf,0.0644178390502929,5.763030118412442e-08,8.94632636452314e-07,5.0,0.0,12.0,8.937484688229032e-08,0,2.139425277709961e-07,3.033173746532865e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:27,codecarbon,e49e4faf-2986-4ab7-963b-5e5d8f596c99,0.1570360660552978,1.4076041248109606e-07,8.963572255530741e-07,5.0,0.0,12.0,2.1803445286220974e-07,0,5.228098233540853e-07,7.408442762162951e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:28,codecarbon,e3d64871-071d-44b5-a8e1-20b8acc49474,0.0657079219818115,5.878512461980185e-08,8.946428809006321e-07,5.0,0.0,12.0,9.116530418395997e-08,0,2.1823008855183926e-07,3.093953927357991e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:29,codecarbon,c626b6b5-b051-4c13-b018-f3327689e361,0.0648400783538818,5.799640946918064e-08,8.944531058807475e-07,5.0,0.0,12.0,8.993082576327854e-08,0,2.153134346008301e-07,3.052442603641086e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
2023-05-15T16:15:30,codecarbon,94313e81-9554-4c99-b2af-6a5be21427c3,0.14635682106018066,1.3119891484578451e-07,8.96431843049096e-07,5.0,0.0,12.0,2.0320812861124676e-07,0,4.873124758402507e-07,6.905206044514975e-07,Spain,ESP,catalonia,,,macOS-13.4-arm64-arm-64bit,3.10.11,2.2.1,10,Apple M1 Pro,,,2.1701,41.387,32.0,machine,N
